timestamp_local,temperature_C,city,lat,lon
2025-07-06 00:00:00,24.8,Lublin,51.2465,22.5684
2025-07-06 02:00:00,20.75,Lublin,51.2465,22.5684
2025-07-06 04:00:00,17.94,Lublin,51.2465,22.5684
2025-07-06 06:00:00,16.56,Lublin,51.2465,22.5684
2025-07-06 08:00:00,15.02,Lublin,51.2465,22.5684
2025-07-06 10:00:00,14.28,Lublin,51.2465,22.5684
2025-07-06 12:00:00,16.1,Lublin,51.2465,22.5684
2025-07-06 14:00:00,19.4,Lublin,51.2465,22.5684
2025-07-06 16:00:00,21.52,Lublin,51.2465,22.5684
2025-07-06 18:00:00,24.46,Lublin,51.2465,22.5684
2025-07-06 20:00:00,26.71,Lublin,51.2465,22.5684
2025-07-06 22:00:00,26.18,Lublin,51.2465,22.5684
2025-07-07 00:00:00,24.32,Lublin,51.2465,22.5684
2025-07-07 02:00:00,22.14,Lublin,51.2465,22.5684
2025-07-07 04:00:00,16.98,Lublin,51.2465,22.5684
2025-07-07 06:00:00,16.19,Lublin,51.2465,22.5684
2025-07-07 08:00:00,15.14,Lublin,51.2465,22.5684
2025-07-07 10:00:00,13.61,Lublin,51.2465,22.5684
2025-07-07 12:00:00,16.92,Lublin,51.2465,22.5684
2025-07-07 14:00:00,19.15,Lublin,51.2465,22.5684
2025-07-07 16:00:00,22.99,Lublin,51.2465,22.5684
2025-07-07 18:00:00,25.53,Lublin,51.2465,22.5684
2025-07-07 20:00:00,29.38,Lublin,51.2465,22.5684
2025-07-07 22:00:00,27.74,Lublin,51.2465,22.5684
2025-07-08 00:00:00,25.77,Lublin,51.2465,22.5684
2025-07-08 02:00:00,22.78,Lublin,51.2465,22.5684
2025-07-08 04:00:00,19.08,Lublin,51.2465,22.5684
2025-07-08 06:00:00,16.72,Lublin,51.2465,22.5684
2025-07-08 08:00:00,13.52,Lublin,51.2465,22.5684
2025-07-08 10:00:00,15.79,Lublin,51.2465,22.5684
2025-07-08 12:00:00,16.11,Lublin,51.2465,22.5684
2025-07-08 14:00:00,17.52,Lublin,51.2465,22.5684
2025-07-08 16:00:00,22.24,Lublin,51.2465,22.5684
2025-07-08 18:00:00,24.13,Lublin,51.2465,22.5684
2025-07-08 20:00:00,23.9,Lublin,51.2465,22.5684
2025-07-08 22:00:00,24.71,Lublin,51.2465,22.5684
2025-07-09 00:00:00,22.84,Lublin,51.2465,22.5684
2025-07-09 02:00:00,20.7,Lublin,51.2465,22.5684
2025-07-09 04:00:00,17.95,Lublin,51.2465,22.5684
2025-07-09 06:00:00,16.39,Lublin,51.2465,22.5684
2025-07-09 08:00:00,14.57,Lublin,51.2465,22.5684
2025-07-09 10:00:00,14.72,Lublin,51.2465,22.5684
2025-07-09 12:00:00,17.33,Lublin,51.2465,22.5684
2025-07-09 14:00:00,18.13,Lublin,51.2465,22.5684
2025-07-09 16:00:00,21.0,Lublin,51.2465,22.5684
2025-07-09 18:00:00,24.36,Lublin,51.2465,22.5684
2025-07-09 20:00:00,26.89,Lublin,51.2465,22.5684
2025-07-09 22:00:00,26.21,Lublin,51.2465,22.5684
2025-07-10 00:00:00,25.68,Lublin,51.2465,22.5684
2025-07-10 02:00:00,22.59,Lublin,51.2465,22.5684
2025-07-10 04:00:00,20.32,Lublin,51.2465,22.5684
2025-07-10 06:00:00,17.09,Lublin,51.2465,22.5684
2025-07-10 08:00:00,15.14,Lublin,51.2465,22.5684
2025-07-10 10:00:00,15.62,Lublin,51.2465,22.5684
2025-07-10 12:00:00,16.08,Lublin,51.2465,22.5684
2025-07-10 14:00:00,18.49,Lublin,51.2465,22.5684
2025-07-10 16:00:00,22.26,Lublin,51.2465,22.5684
2025-07-10 18:00:00,24.9,Lublin,51.2465,22.5684
2025-07-10 20:00:00,26.27,Lublin,51.2465,22.5684
2025-07-10 22:00:00,26.01,Lublin,51.2465,22.5684
2025-07-11 00:00:00,24.05,Lublin,51.2465,22.5684
2025-07-11 02:00:00,22.94,Lublin,51.2465,22.5684
2025-07-11 04:00:00,20.27,Lublin,51.2465,22.5684
2025-07-11 06:00:00,17.78,Lublin,51.2465,22.5684
2025-07-11 08:00:00,15.78,Lublin,51.2465,22.5684
2025-07-11 10:00:00,14.44,Lublin,51.2465,22.5684
2025-07-11 12:00:00,17.88,Lublin,51.2465,22.5684
2025-07-11 14:00:00,19.94,Lublin,51.2465,22.5684
2025-07-11 16:00:00,23.64,Lublin,51.2465,22.5684
2025-07-11 18:00:00,25.34,Lublin,51.2465,22.5684
2025-07-11 20:00:00,26.09,Lublin,51.2465,22.5684
2025-07-11 22:00:00,27.05,Lublin,51.2465,22.5684
2025-07-12 00:00:00,25.02,Lublin,51.2465,22.5684
2025-07-12 02:00:00,21.53,Lublin,51.2465,22.5684
2025-07-12 04:00:00,18.05,Lublin,51.2465,22.5684
2025-07-12 06:00:00,16.05,Lublin,51.2465,22.5684
2025-07-12 08:00:00,13.72,Lublin,51.2465,22.5684
2025-07-12 10:00:00,14.18,Lublin,51.2465,22.5684
2025-07-12 12:00:00,17.09,Lublin,51.2465,22.5684
2025-07-12 14:00:00,19.33,Lublin,51.2465,22.5684
2025-07-12 16:00:00,22.42,Lublin,51.2465,22.5684
2025-07-12 18:00:00,25.0,Lublin,51.2465,22.5684
2025-07-12 20:00:00,27.51,Lublin,51.2465,22.5684
2025-07-12 22:00:00,28.24,Lublin,51.2465,22.5684
2025-07-13 00:00:00,25.34,Lublin,51.2465,22.5684
2025-07-13 02:00:00,23.45,Lublin,51.2465,22.5684
2025-07-13 04:00:00,19.88,Lublin,51.2465,22.5684
2025-07-13 06:00:00,17.1,Lublin,51.2465,22.5684
2025-07-13 08:00:00,14.01,Lublin,51.2465,22.5684
2025-07-13 10:00:00,15.36,Lublin,51.2465,22.5684
2025-07-13 12:00:00,16.06,Lublin,51.2465,22.5684
2025-07-13 14:00:00,17.6,Lublin,51.2465,22.5684
2025-07-13 16:00:00,20.9,Lublin,51.2465,22.5684
2025-07-13 18:00:00,24.72,Lublin,51.2465,22.5684
2025-07-13 20:00:00,25.39,Lublin,51.2465,22.5684
2025-07-13 22:00:00,25.13,Lublin,51.2465,22.5684
2025-07-14 00:00:00,24.73,Lublin,51.2465,22.5684
2025-07-14 02:00:00,22.23,Lublin,51.2465,22.5684
2025-07-14 04:00:00,19.41,Lublin,51.2465,22.5684
2025-07-14 06:00:00,17.07,Lublin,51.2465,22.5684
2025-07-14 08:00:00,14.4,Lublin,51.2465,22.5684
2025-07-14 10:00:00,16.14,Lublin,51.2465,22.5684
2025-07-14 12:00:00,17.29,Lublin,51.2465,22.5684
2025-07-14 14:00:00,20.33,Lublin,51.2465,22.5684
2025-07-14 16:00:00,22.31,Lublin,51.2465,22.5684
2025-07-14 18:00:00,26.4,Lublin,51.2465,22.5684
2025-07-14 20:00:00,28.57,Lublin,51.2465,22.5684
2025-07-14 22:00:00,28.02,Lublin,51.2465,22.5684
2025-07-15 00:00:00,24.53,Lublin,51.2465,22.5684
2025-07-15 02:00:00,22.0,Lublin,51.2465,22.5684
2025-07-15 04:00:00,18.52,Lublin,51.2465,22.5684
2025-07-15 06:00:00,15.78,Lublin,51.2465,22.5684
2025-07-15 08:00:00,14.59,Lublin,51.2465,22.5684
2025-07-15 10:00:00,13.31,Lublin,51.2465,22.5684
2025-07-15 12:00:00,15.26,Lublin,51.2465,22.5684
2025-07-15 14:00:00,17.67,Lublin,51.2465,22.5684
2025-07-15 16:00:00,20.02,Lublin,51.2465,22.5684
2025-07-15 18:00:00,23.99,Lublin,51.2465,22.5684
2025-07-15 20:00:00,25.0,Lublin,51.2465,22.5684
2025-07-15 22:00:00,24.66,Lublin,51.2465,22.5684
2025-07-16 00:00:00,23.78,Lublin,51.2465,22.5684
2025-07-16 02:00:00,20.84,Lublin,51.2465,22.5684
2025-07-16 04:00:00,16.76,Lublin,51.2465,22.5684
2025-07-16 06:00:00,14.21,Lublin,51.2465,22.5684
2025-07-16 08:00:00,13.05,Lublin,51.2465,22.5684
2025-07-16 10:00:00,13.94,Lublin,51.2465,22.5684
2025-07-16 12:00:00,14.56,Lublin,51.2465,22.5684
2025-07-16 14:00:00,15.26,Lublin,51.2465,22.5684
2025-07-16 16:00:00,18.33,Lublin,51.2465,22.5684
2025-07-16 18:00:00,21.7,Lublin,51.2465,22.5684
2025-07-16 20:00:00,25.05,Lublin,51.2465,22.5684
2025-07-16 22:00:00,24.49,Lublin,51.2465,22.5684
2025-07-17 00:00:00,22.45,Lublin,51.2465,22.5684
2025-07-17 02:00:00,18.74,Lublin,51.2465,22.5684
2025-07-17 04:00:00,15.91,Lublin,51.2465,22.5684
2025-07-17 06:00:00,12.52,Lublin,51.2465,22.5684
2025-07-17 08:00:00,10.91,Lublin,51.2465,22.5684
2025-07-17 10:00:00,9.87,Lublin,51.2465,22.5684
2025-07-17 12:00:00,11.34,Lublin,51.2465,22.5684
2025-07-17 14:00:00,12.6,Lublin,51.2465,22.5684
2025-07-17 16:00:00,,Lublin,51.2465,22.5684
2025-07-17 18:00:00,18.8,Lublin,51.2465,22.5684
2025-07-17 20:00:00,19.72,Lublin,51.2465,22.5684
2025-07-17 22:00:00,19.32,Lublin,51.2465,22.5684
2025-07-18 00:00:00,17.37,Lublin,51.2465,22.5684
2025-07-18 02:00:00,15.31,Lublin,51.2465,22.5684
2025-07-18 04:00:00,12.56,Lublin,51.2465,22.5684
2025-07-18 06:00:00,9.35,Lublin,51.2465,22.5684
2025-07-18 08:00:00,9.2,Lublin,51.2465,22.5684
2025-07-18 10:00:00,8.7,Lublin,51.2465,22.5684
2025-07-18 12:00:00,10.19,Lublin,51.2465,22.5684
2025-07-18 14:00:00,14.05,Lublin,51.2465,22.5684
2025-07-18 16:00:00,17.3,Lublin,51.2465,22.5684
2025-07-18 18:00:00,19.2,Lublin,51.2465,22.5684
2025-07-18 20:00:00,20.81,Lublin,51.2465,22.5684
2025-07-18 22:00:00,21.11,Lublin,51.2465,22.5684
2025-07-19 00:00:00,19.17,Lublin,51.2465,22.5684
2025-07-19 02:00:00,17.8,Lublin,51.2465,22.5684
2025-07-19 04:00:00,14.37,Lublin,51.2465,22.5684
2025-07-19 06:00:00,13.07,Lublin,51.2465,22.5684
2025-07-19 08:00:00,11.76,Lublin,51.2465,22.5684
2025-07-19 10:00:00,11.58,Lublin,51.2465,22.5684
2025-07-19 12:00:00,11.0,Lublin,51.2465,22.5684
2025-07-19 14:00:00,16.32,Lublin,51.2465,22.5684
2025-07-19 16:00:00,18.84,Lublin,51.2465,22.5684
2025-07-19 18:00:00,22.31,Lublin,51.2465,22.5684
2025-07-19 20:00:00,23.6,Lublin,51.2465,22.5684
2025-07-19 22:00:00,24.16,Lublin,51.2465,22.5684
2025-07-20 00:00:00,23.08,Lublin,51.2465,22.5684
2025-07-20 02:00:00,19.84,Lublin,51.2465,22.5684
2025-07-20 04:00:00,17.02,Lublin,51.2465,22.5684
2025-07-20 06:00:00,14.42,Lublin,51.2465,22.5684
2025-07-20 08:00:00,12.62,Lublin,51.2465,22.5684
2025-07-20 10:00:00,11.39,Lublin,51.2465,22.5684
2025-07-20 12:00:00,13.22,Lublin,51.2465,22.5684
2025-07-20 14:00:00,16.05,Lublin,51.2465,22.5684
2025-07-20 16:00:00,19.45,Lublin,51.2465,22.5684
2025-07-20 18:00:00,22.82,Lublin,51.2465,22.5684
2025-07-20 20:00:00,23.67,Lublin,51.2465,22.5684
2025-07-20 22:00:00,23.7,Lublin,51.2465,22.5684
2025-07-21 00:00:00,21.46,Lublin,51.2465,22.5684
2025-07-21 02:00:00,18.49,Lublin,51.2465,22.5684
2025-07-21 04:00:00,14.39,Lublin,51.2465,22.5684
2025-07-21 06:00:00,12.88,Lublin,51.2465,22.5684
2025-07-21 08:00:00,11.23,Lublin,51.2465,22.5684
2025-07-21 10:00:00,12.54,Lublin,51.2465,22.5684
2025-07-21 12:00:00,13.92,Lublin,51.2465,22.5684
2025-07-21 14:00:00,16.45,Lublin,51.2465,22.5684
2025-07-21 16:00:00,19.64,Lublin,51.2465,22.5684
2025-07-21 18:00:00,23.56,Lublin,51.2465,22.5684
2025-07-21 20:00:00,25.31,Lublin,51.2465,22.5684
2025-07-21 22:00:00,25.5,Lublin,51.2465,22.5684
2025-07-22 00:00:00,23.38,Lublin,51.2465,22.5684
2025-07-22 02:00:00,19.76,Lublin,51.2465,22.5684
2025-07-22 04:00:00,15.92,Lublin,51.2465,22.5684
2025-07-22 06:00:00,12.99,Lublin,51.2465,22.5684
2025-07-22 08:00:00,11.95,Lublin,51.2465,22.5684
2025-07-22 10:00:00,10.51,Lublin,51.2465,22.5684
2025-07-22 12:00:00,13.04,Lublin,51.2465,22.5684
2025-07-22 14:00:00,14.81,Lublin,51.2465,22.5684
2025-07-22 16:00:00,19.16,Lublin,51.2465,22.5684
2025-07-22 18:00:00,21.35,Lublin,51.2465,22.5684
2025-07-22 20:00:00,23.6,Lublin,51.2465,22.5684
2025-07-22 22:00:00,23.98,Lublin,51.2465,22.5684
2025-07-23 00:00:00,21.29,Lublin,51.2465,22.5684
2025-07-23 02:00:00,18.73,Lublin,51.2465,22.5684
2025-07-23 04:00:00,14.55,Lublin,51.2465,22.5684
2025-07-23 06:00:00,13.45,Lublin,51.2465,22.5684
2025-07-23 08:00:00,11.27,Lublin,51.2465,22.5684
2025-07-23 10:00:00,12.11,Lublin,51.2465,22.5684
2025-07-23 12:00:00,12.41,Lublin,51.2465,22.5684
2025-07-23 14:00:00,15.67,Lublin,51.2465,22.5684
2025-07-23 16:00:00,19.73,Lublin,51.2465,22.5684
2025-07-23 18:00:00,22.14,Lublin,51.2465,22.5684
2025-07-23 20:00:00,23.7,Lublin,51.2465,22.5684
2025-07-23 22:00:00,24.95,Lublin,51.2465,22.5684
2025-07-24 00:00:00,22.04,Lublin,51.2465,22.5684
2025-07-24 02:00:00,20.09,Lublin,51.2465,22.5684
2025-07-24 04:00:00,17.85,Lublin,51.2465,22.5684
2025-07-24 06:00:00,13.45,Lublin,51.2465,22.5684
2025-07-24 08:00:00,12.9,Lublin,51.2465,22.5684
2025-07-24 10:00:00,11.92,Lublin,51.2465,22.5684
2025-07-24 12:00:00,13.43,Lublin,51.2465,22.5684
2025-07-24 14:00:00,16.56,Lublin,51.2465,22.5684
2025-07-24 16:00:00,19.06,Lublin,51.2465,22.5684
2025-07-24 18:00:00,20.55,Lublin,51.2465,22.5684
2025-07-24 20:00:00,23.27,Lublin,51.2465,22.5684
2025-07-24 22:00:00,23.84,Lublin,51.2465,22.5684
2025-07-25 00:00:00,21.39,Lublin,51.2465,22.5684
2025-07-25 02:00:00,18.95,Lublin,51.2465,22.5684
2025-07-25 04:00:00,15.75,Lublin,51.2465,22.5684
2025-07-25 06:00:00,14.13,Lublin,51.2465,22.5684
2025-07-25 08:00:00,12.29,Lublin,51.2465,22.5684
2025-07-25 10:00:00,12.13,Lublin,51.2465,22.5684
2025-07-25 12:00:00,13.18,Lublin,51.2465,22.5684
2025-07-25 14:00:00,15.53,Lublin,51.2465,22.5684
2025-07-25 16:00:00,17.85,Lublin,51.2465,22.5684
2025-07-25 18:00:00,20.29,Lublin,51.2465,22.5684
2025-07-25 20:00:00,23.07,Lublin,51.2465,22.5684
2025-07-25 22:00:00,21.04,Lublin,51.2465,22.5684
2025-07-26 00:00:00,20.57,Lublin,51.2465,22.5684
2025-07-26 02:00:00,17.64,Lublin,51.2465,22.5684
2025-07-26 04:00:00,14.18,Lublin,51.2465,22.5684
2025-07-26 06:00:00,12.0,Lublin,51.2465,22.5684
2025-07-26 08:00:00,10.45,Lublin,51.2465,22.5684
2025-07-26 10:00:00,10.39,Lublin,51.2465,22.5684
2025-07-26 12:00:00,12.04,Lublin,51.2465,22.5684
2025-07-26 14:00:00,13.14,Lublin,51.2465,22.5684
2025-07-26 16:00:00,16.83,Lublin,51.2465,22.5684
2025-07-26 18:00:00,21.0,Lublin,51.2465,22.5684
2025-07-26 20:00:00,21.27,Lublin,51.2465,22.5684
2025-07-26 22:00:00,22.42,Lublin,51.2465,22.5684
2025-07-27 00:00:00,20.83,Lublin,51.2465,22.5684
2025-07-27 02:00:00,19.17,Lublin,51.2465,22.5684
2025-07-27 04:00:00,15.21,Lublin,51.2465,22.5684
2025-07-27 06:00:00,12.97,Lublin,51.2465,22.5684
2025-07-27 08:00:00,11.16,Lublin,51.2465,22.5684
2025-07-27 10:00:00,,Lublin,51.2465,22.5684
2025-07-27 12:00:00,13.62,Lublin,51.2465,22.5684
2025-07-27 14:00:00,16.15,Lublin,51.2465,22.5684
2025-07-27 16:00:00,18.01,Lublin,51.2465,22.5684
2025-07-27 18:00:00,21.7,Lublin,51.2465,22.5684
2025-07-27 20:00:00,22.97,Lublin,51.2465,22.5684
2025-07-27 22:00:00,23.76,Lublin,51.2465,22.5684
2025-07-28 00:00:00,20.97,Lublin,51.2465,22.5684
2025-07-28 02:00:00,19.49,Lublin,51.2465,22.5684
2025-07-28 04:00:00,16.09,Lublin,51.2465,22.5684
2025-07-28 06:00:00,13.66,Lublin,51.2465,22.5684
2025-07-28 08:00:00,11.28,Lublin,51.2465,22.5684
2025-07-28 10:00:00,12.48,Lublin,51.2465,22.5684
2025-07-28 12:00:00,13.08,Lublin,51.2465,22.5684
2025-07-28 14:00:00,16.71,Lublin,51.2465,22.5684
2025-07-28 16:00:00,21.5,Lublin,51.2465,22.5684
2025-07-28 18:00:00,23.03,Lublin,51.2465,22.5684
2025-07-28 20:00:00,25.45,Lublin,51.2465,22.5684
2025-07-28 22:00:00,24.89,Lublin,51.2465,22.5684
2025-07-29 00:00:00,23.21,Lublin,51.2465,22.5684
2025-07-29 02:00:00,20.8,Lublin,51.2465,22.5684
2025-07-29 04:00:00,17.11,Lublin,51.2465,22.5684
2025-07-29 06:00:00,13.81,Lublin,51.2465,22.5684
2025-07-29 08:00:00,13.14,Lublin,51.2465,22.5684
2025-07-29 10:00:00,11.66,Lublin,51.2465,22.5684
2025-07-29 12:00:00,12.03,Lublin,51.2465,22.5684
2025-07-29 14:00:00,15.26,Lublin,51.2465,22.5684
2025-07-29 16:00:00,17.65,Lublin,51.2465,22.5684
2025-07-29 18:00:00,20.02,Lublin,51.2465,22.5684
2025-07-29 20:00:00,22.98,Lublin,51.2465,22.5684
2025-07-29 22:00:00,23.0,Lublin,51.2465,22.5684
2025-07-30 00:00:00,20.42,Lublin,51.2465,22.5684
2025-07-30 02:00:00,19.38,Lublin,51.2465,22.5684
2025-07-30 04:00:00,17.24,Lublin,51.2465,22.5684
2025-07-30 06:00:00,13.19,Lublin,51.2465,22.5684
2025-07-30 08:00:00,11.29,Lublin,51.2465,22.5684
2025-07-30 10:00:00,11.95,Lublin,51.2465,22.5684
2025-07-30 12:00:00,13.18,Lublin,51.2465,22.5684
2025-07-30 14:00:00,15.3,Lublin,51.2465,22.5684
2025-07-30 16:00:00,19.44,Lublin,51.2465,22.5684
2025-07-30 18:00:00,21.96,Lublin,51.2465,22.5684
2025-07-30 20:00:00,24.15,Lublin,51.2465,22.5684
2025-07-30 22:00:00,23.94,Lublin,51.2465,22.5684
2025-07-31 00:00:00,23.07,Lublin,51.2465,22.5684
2025-07-31 02:00:00,19.72,Lublin,51.2465,22.5684
2025-07-31 04:00:00,17.48,Lublin,51.2465,22.5684
2025-07-31 06:00:00,14.86,Lublin,51.2465,22.5684
2025-07-31 08:00:00,12.27,Lublin,51.2465,22.5684
2025-07-31 10:00:00,12.36,Lublin,51.2465,22.5684
2025-07-31 12:00:00,14.63,Lublin,51.2465,22.5684
2025-07-31 14:00:00,16.26,Lublin,51.2465,22.5684
2025-07-31 16:00:00,20.22,Lublin,51.2465,22.5684
2025-07-31 18:00:00,22.63,Lublin,51.2465,22.5684
2025-07-31 20:00:00,23.62,Lublin,51.2465,22.5684
2025-07-31 22:00:00,24.08,Lublin,51.2465,22.5684
